	highly_variable	highly_variable_rank	means	variances	variances_norm
NBPF3	True	7738.5	0.002224767750191214	0.002332643829751507	0.9940445119451281
ALPL	True	4090.5	0.0038916077877285907	0.004192870701446493	1.0071823232290968
RAP1GAP	True	3029.5	0.008937010085225319	0.011316238728499546	1.0413537749229727
USP48	True	13924.0	0.03133495611774556	0.033650805548596466	0.9627213775530592
HSPG2	True	4053.5	0.025707077288238227	0.03273298359703506	1.034882495361994
CELA3B	True	9355.5	0.00012336401646457078	0.0001305398822652882	1.0414923257543987
CELA3A	True	10493.0	0.00015274820933100625	0.00016016393334202514	1.0182792391585422
WNT4	True	2271.5	0.002837372378685128	0.0032416926702068787	1.0303114753008158
ZBTB40	True	10391.0	0.008652342967835715	0.009077136317087297	0.9845001285641163
C1QA	True	548.5	0.08278804165017163	0.12439183086764559	1.1255538731028107
C1QC	True	355.5	0.0874702949986988	0.1408920111299529	1.176934230291568
C1QB	True	471.5	0.06580410215730809	0.09844867190775534	1.158967292106039
EPHB2	True	1718.0	0.036774875300056624	0.04669213349565935	1.0614420516965255
TEX46	True	12196.0	0.00033971598503811453	0.00035001527212010023	0.9887322429830735
KDM1A	True	6343.5	0.02531156853193473	0.028463813134000423	1.0013833428571477
LUZP1	True	9242.0	0.017401269421928618	0.01867504729186354	0.9863601680581899
HTR1D	True	10115.5	0.0018825720864301938	0.002033016309523411	0.9905973215916096
HNRNPR	True	7793.5	0.016389188551174556	0.01768377470923251	0.9906635384361443
ZNF436	True	9823.0	0.015698474042909104	0.01670030429531353	0.9837307084357336
TCEA3	True	2809.0	0.029943360418450745	0.036190714473060756	1.0264851371179013
ASAP3	True	8567.0	0.002972514869083502	0.003100557674360332	0.9889644250429408
E2F2	True	6368.0	0.003784485666899054	0.0040059812783617725	0.9970817548659529
ID3	True	2374.0	0.03344665051817226	0.04204261463262498	1.0316506149364149
ELOA	True	11615.5	0.017620968956778085	0.018645035810155256	0.9763098517153563
PITHD1	True	8657.0	0.02177418284977325	0.02369618429888811	0.9886212670543036
GALE	True	1906.5	0.0368982393165212	0.04541084555668878	1.0465853077944922
HMGCL	True	8697.5	0.009130425025611982	0.009676404024055849	0.9906411153395966
FUCA1	True	3490.5	0.04232675197670689	0.05396142517933336	1.0712406528885194
CNR2	True	7115.0	0.0011334611442403077	0.0011968961731385489	1.0014188086739588
PNRC2	True	14142.0	0.05434699458599346	0.06189608567045192	0.9588002885055077
SRSF10	True	8625.0	0.009935576706939541	0.010481330822039971	0.9889880665213567
MYOM3	True	3910.0	0.006861395010216896	0.007790814715746903	1.0102278782710705
IL22RA1	True	6894.5	0.005667181737265393	0.0062287006469447055	1.0038045979970527
IFNLR1	True	11523.5	0.0012922845664424334	0.0013322733347670803	0.9896299061598752
GRHL3	True	4719.0	0.0020731353962855155	0.0022686998922627453	1.009097501049927
STPG1	True	7985.5	0.002499144200880757	0.002608947766843573	0.9948707263532663
NIPAL3	True	7411.5	0.010894096517278835	0.011604869149980442	0.992146397946871
RCAN3	True	9904.5	0.02135920861549494	0.02301592991620845	0.9816611751692216
NCMAP	True	8846.0	0.0010205117784119419	0.001067824201611778	0.9968445049002194
SRRM1	True	14510.0	0.06212053941443131	0.07236029628363208	0.9615601773596747
CLIC4	True	14198.0	0.08015871431633832	0.09513268604122085	0.9306058710313584
RUNX3	True	7399.0	0.008412434051394566	0.008952906919938457	0.9929261137514219
SYF2	True	12967.0	0.03474253061876291	0.03782012873936485	0.9692631271867563
RSRP1	True	14692.5	0.07438069094015903	0.09113680725576377	0.943872161948901
TMEM50A	True	16334.0	0.09936816546300994	0.11979433419477581	0.8989007861504577
RHCE	True	9351.5	0.0003413277762080034	0.00035236986949847246	0.990492756880977
MACO1	True	9961.5	0.015600030797609738	0.016585600668143605	0.9849669138078675
LDLRAP1	True	9061.0	0.018437775128103302	0.019908983384033425	0.9884501171954385
MAN1C1	True	8711.0	0.005560679536116582	0.00585732466472324	0.9928953798994736
SELENON	True	9413.5	0.027531004972871694	0.030337342695703578	0.9868724672639803
MTFR1L	True	11227.0	0.01698592323584187	0.017933771682408468	0.9803768963095659
AUNIP	True	8173.5	0.0033511618100712398	0.003516485085652526	0.9889041131375584
PAQR7	True	8307.5	0.006170804485887591	0.006528979127293442	0.9916705904457206
STMN1	True	6425.0	0.0061709284698237355	0.006581422808608446	0.997682535560348
PAFAH2	True	8360.5	0.003051616620344202	0.0031833983703702497	0.9888532402361081
EXTL1	True	11132.0	9.819527742707544e-05	0.00010066532631835579	1.0010789564068838
SLC30A2	True	11653.5	0.0006598425081652721	0.0006899072498588498	0.9952178434367559
TRIM63	True	10477.5	0.0003702160333298576	0.00038570099719355846	1.0019811416278221
PDIK1L	True	7495.5	0.011441609579296469	0.012199169548449679	0.9931967327343145
FAM110D	True	7611.5	0.0008155663319637655	0.0008548241169451771	0.9950455154279696
C1orf232	True	11392.0	0.00018027264315526224	0.00018817514017338566	0.9987669398690765
ZNF593	True	3859.0	0.027793107013882854	0.03166955581261796	1.01279042012286
CNKSR1	True	4292.5	0.01543785980913169	0.01705036660639385	1.0118460865935444
CATSPER4	True	10545.5	0.0001729575909226897	0.00017962283141662364	1.0148092476318984
CEP85	True	4988.0	0.011039653658313414	0.011862290801706282	1.0022242549968143
SH3BGRL3	True	16451.0	0.22487264060119314	0.3378611150122548	0.8182835207138197
UBXN11	True	8302.5	0.008957095482880857	0.009534477902828168	0.9919171297592184
CD52	True	4620.0	0.040578330509185905	0.048465356397155324	0.9964898064695215
CRYBG2	True	4154.0	0.0048871987949753275	0.005447527065436208	1.017146811643243
ZNF683	True	3711.0	0.004229587997660671	0.004586378606699077	1.0195705110151505
LIN28A	True	12890.0	0.0002570186996292012	0.00026364780625718096	0.9971501359418761
DHDDS	True	8496.5	0.016234704566737514	0.01737488721361223	0.9899040100597999
ARID1A	True	12391.0	0.030784343457324295	0.03341410429157437	0.9727488260219358
PIGV	True	9313.0	0.006550567282300636	0.006874898621820051	0.9909303804839514
ZDHHC18	True	11030.5	0.01879720455898852	0.01994730134259887	0.980034017256853
SFN	True	704.5	0.04418675898675864	0.06227630031615289	1.1400286212975301
GPN2	True	8505.5	0.00691929550839675	0.007281806589532208	0.9885906330679968
GPATCH3	True	9487.5	0.006659053226427771	0.00696236205672784	0.9864458316082959
NUDC	True	7654.0	0.050695667666514455	0.06124089327256961	0.9985544221716182
NR0B2	True	7417.5	0.0018730253233470058	0.002000940319883579	0.9947449162663446
KDF1	True	6413.0	0.0037062518031913713	0.0039005610292214307	0.9954247724847732
TRNP1	True	5983.5	0.003641408204587381	0.0039130639212939045	1.0019508741260994
TENT5B	True	11929.0	0.0004772141702232492	0.0004916166022766939	0.987512847179076
SLC9A1	True	6790.5	0.014439293187417466	0.015564373146576332	0.9958769224494376
WDTC1	True	11826.0	0.027607998997217924	0.030207501578476077	0.9787988213791073
TMEM222	True	9387.5	0.004889182537953653	0.00511225506670316	0.9862643287232455
SYTL1	True	6912.0	0.024616638569840338	0.02722903806578513	0.9949196358465275
MAP3K6	True	9600.5	0.007524957036466527	0.00795558991348223	0.9891490670002427
FCN3	True	1906.0	0.0017598279896463495	0.001969487673703371	1.0443704074673088
CD164L2	True	8887.0	0.0004127425234276946	0.00043191371462607795	0.9947360994209447
GPR3	True	8947.5	0.0009183490150282169	0.000952965174004742	0.9860431628883235
WASF2	True	13781.0	0.04263237237930505	0.0470564583522888	0.9653813755631289
AHDC1	True	9113.5	0.010957948244393664	0.011602358003444769	0.9886359116027196
FGR	True	6552.0	0.006891027170955622	0.0073563393874496365	1.0002226325736336
IFI6	True	1135.5	0.07747632185783482	0.12720577631736144	1.1000734069378497
FAM76A	True	10938.5	0.011816041066455266	0.012453555095770613	0.9811967966693506
STX12	True	13005.5	0.02776496266037787	0.029787431283362222	0.9707340107947209
PPP1R8	True	12427.5	0.030810380083914807	0.033471764901384024	0.9731917695996692
THEMIS2	True	7348.0	0.027100408762639076	0.029828107738664438	0.9835594069739744
RPA2	True	9287.5	0.00708407015953385	0.00742493236468326	0.9872206042065942
SMPDL3B	True	4666.5	0.007093616922617038	0.007614120507613779	1.0059276583253294
XKR8	True	10054.0	0.005498315616235498	0.00574283325613681	0.987011801623816
EYA3	True	9693.0	0.0244594269388081	0.02648838626368645	0.9827559478155631
PTAFR	True	4935.5	0.008430163754263342	0.00908663495723702	1.005396177433073
DNAJC8	True	12456.5	0.03135355370816736	0.03426583993226308	0.9723207994889856
ATP5IF1	True	9930.0	0.06432906526898749	0.07673997397393185	0.9823585530169784
SESN2	True	6921.0	0.007780487928861985	0.00828234409768351	0.9974658398765227
MED18	True	7212.5	0.010340880194198519	0.011006863613611811	0.992560945583559
PHACTR4	True	9698.5	0.009514155307981676	0.010020248099838251	0.9865150093539956
RCC1	True	4022.0	0.02089389690314164	0.02372035414775734	1.0127326469258549
TRNAU1AP	True	10233.0	0.0072586395416264285	0.007582367863860102	0.9841114306637693
TAF12	True	10160.0	0.013855824783917697	0.014628685708279807	0.9840288971527692
RAB42	True	5712.5	0.002172074577329463	0.002284149820406738	0.9999354364362757
GMEB1	True	9554.5	0.006970128922216322	0.007299450167409435	0.9858358005706568
YTHDF2	True	7471.5	0.03546188541627793	0.040679778159636304	0.9942315782223481
EPB41	True	9663.5	0.017780908234405517	0.01935823260968602	0.9854881387344048
TMEM200B	True	8191.5	0.002992228314930604	0.0031335438037591273	0.9908958456577011
SRSF4	True	14490.5	0.018515017120321824	0.020876799432817294	0.9661465288980365
MECR	True	8027.0	0.0086000217467824	0.00911771384647268	0.991584399141819
PTPRU	True	6412.5	0.007962620331059427	0.008754459285465406	0.9999934296825952
MATN1	True	11255.5	0.00022441092442298806	0.0002322955648742052	0.996366792764041
LAPTM5	True	3722.0	0.08322062160338257	0.11443738204746552	1.0111591727360902
SDC3	True	9182.5	0.0283020610717593	0.030964425522223792	0.9821312024691717
PUM1	True	12303.0	0.05411985601497528	0.06350250993241278	0.9761654622797454
SNRNP40	True	5875.5	0.0382558634173122	0.04408757260044823	0.9969259929270142
ZCCHC17	True	10871.5	0.01744553168713249	0.018543941663984518	0.9817863785401107
FABP3	True	4596.0	0.00599945868613479	0.007548228789276458	1.0239747739493137
SERINC2	True	1672.5	0.0410318637476054	0.052578582249967615	1.075870909340237
TINAGL1	True	5251.5	0.023997958728475304	0.03184726505070851	1.0183582094134571
PEF1	True	9454.0	0.018901970985031297	0.020270545382276874	0.9854290030311231
COL16A1	True	3484.5	0.03419687731578746	0.04052947593092004	1.0169719972129574
ADGRB2	True	7151.5	0.00293197212196399	0.0030783559632883263	0.9932963583764176
SPOCD1	True	7030.5	0.0025052194137518764	0.0026514438596359994	0.9969661354077568
KHDRBS1	True	11848.0	0.008067386757102203	0.008741249371214012	0.9969719749611082
TMEM39B	True	9744.5	0.010913561995253647	0.011540344950496903	0.9862727967392405
KPNA6	True	9799.0	0.02019053603338937	0.021828120005062835	0.9853174359928106
TXLNA	True	12702.0	0.03851908131374866	0.04311826690962651	0.9736924531864115
CCDC28B	True	9212.0	0.0022587393486950256	0.0023446419450782676	0.9879654127150911
IQCC	True	8485.0	0.0019003017892989713	0.0019765365423449104	0.9910370182625695
DCDC2B	True	12354.0	0.00018076857889984341	0.00018867089692618542	0.9826562167276887
TMEM234	True	9106.5	0.022984514034423646	0.024877635506369854	0.9846731924176012
FAM167B	True	4650.5	0.004703702569480288	0.005047578956937777	1.008331818686906
LCK	True	7518.0	0.010756722316029846	0.011519566840812488	0.9910804013623941
HDAC1	True	6041.5	0.06391545485800677	0.07965059936375521	1.003591674202761
MARCKSL1	True	5924.5	0.09909874836976622	0.13880309100816	1.0066620128709138
TSSK3	True	8018.5	0.00043927508576278824	0.00045743180242551574	0.9971006790988551
FAM229A	True	9923.0	0.0012074795541190501	0.0012516477909311238	0.990227993792827
BSDC1	True	13639.0	0.04100285150654741	0.04502339651250728	0.9605529118609526
ZBTB8B	True	11653.0	0.0001312989883778698	0.00013574518748497413	1.0049647990915997
ZBTB8A	True	9058.5	0.004811196642118261	0.005027090681155754	0.9890914647239203
RBBP4	True	10241.5	0.0018239276846334681	0.0018875525319793488	0.986960061263166
SYNC	True	6677.5	0.007464080923819187	0.008005228080905013	0.9967482209783469
KIAA1522	True	1579.0	0.0429355131031803	0.05393282980324761	1.0610654758016986
YARS	True	8007.0	0.019368894488554486	0.021181315610336236	0.9918183358846576
S100PBP	True	10731.0	0.01773019880452209	0.018799997848898044	0.9803912941681118
FNDC5	True	8004.5	0.0005049865719197958	0.0005248170232063949	0.997170067004137
HPCA	True	9718.5	0.0003626530132249945	0.00037665571143681494	1.000523328360628
TMEM54	True	792.5	0.11731484022004172	0.20164942360299773	1.145450005062525
RNF19B	True	6849.0	0.04442803172649739	0.05160321073740969	0.9941981193398266
AZIN2	True	8939.0	0.002057513420331208	0.0021425487585226078	1.004024638651585
TRIM62	True	9717.5	0.0016693197162602825	0.0017317488530666527	0.9855139764250865
ZNF362	True	12024.0	0.016820776632896335	0.017859261112060612	0.9785978237582507
A3GALT2	True	12950.0	0.0005597874716960172	0.0005922059422489315	0.990231054659421
PHC2	True	12707.0	0.036788265565160315	0.04062139013509747	0.9706629112551577
ZSCAN20	True	9930.0	0.0027753804106124794	0.002895877423205387	0.9875976088192592
CSMD2	True	7596.0	0.0028325370051754616	0.002985197290650589	0.9936104190239584
HMGB4	True	11944.5	0.00014667299645988667	0.00015111492392904993	1.002029014116154
SMIM12	True	7334.5	0.013523423851112154	0.014446479360002753	0.9916851146216461
GJB5	True	6082.5	0.0024610811324841508	0.0027005127405313693	1.0043382795388351
GJB4	True	4760.0	0.0009810848867177373	0.0010391388416044769	1.0105332119603094
GJB3	True	3741.0	0.003895079337940659	0.00419879489924063	1.0223859172083365
GJA4	True	1448.0	0.004057622278227144	0.0046516554579843754	1.0641755785696854
DLGAP3	True	12921.5	0.00023519752686762893	0.0002420853394298142	0.9926390830498139
TMEM35B	True	12643.5	0.022639094788322846	0.024175775669505482	0.9739212782524386
ZMYM6	True	10277.5	0.010477138540022201	0.010996959899227577	0.9836397607844918
ZMYM1	True	7732.5	0.008913701105230001	0.009428627196715491	0.988771622446405
SFPQ	True	10308.0	0.03458569093953911	0.038389301890425796	0.9823065980901327
ZMYM4	True	12571.0	0.030263362957641756	0.032793257439323036	0.9731185409317746
KIAA0319L	True	9445.0	0.017785495640042892	0.01911146537257622	0.9860461699483544
NCDN	True	9448.5	0.007351875461607692	0.007718131889261632	0.9876658719528707
TFAP2E	True	7064.0	0.0007884138499479453	0.000821515986035462	0.9971340702606558
PSMB2	True	4901.0	0.05434253116429223	0.06743171032923904	1.0129569314852815
C1orf216	True	8745.5	0.009148030744544613	0.009667155374151888	0.98968619972281
CLSPN	True	3691.5	0.00940914091406661	0.010249249933796474	1.0114499783430253
AGO4	True	10804.5	0.013744611193195365	0.014506655445169927	0.9821213330140469
AGO1	True	10111.0	0.019281981749316633	0.02050635866552927	0.9805130334682157
AGO3	True	10620.5	0.014548275067289182	0.015361971816415016	0.9821625493562168
TEKT2	True	6329.5	0.00026681343058467975	0.0002781487977892895	1.0003908554352434
ADPRHL2	True	6993.0	0.01725224073068197	0.018657150644786763	0.9926927184861117
COL8A2	True	8325.0	0.0037368758354192596	0.003938892099534374	0.9918921827922553
TRAPPC3	True	15286.0	0.058311876879983925	0.06674488500359053	0.9548102999887986
MAP7D1	True	15791.0	0.05079646660660058	0.05666768160404764	0.9472651525590166
THRAP3	True	11078.5	0.035469076484574355	0.03972607947091658	0.9789848815378557
SH3D21	True	4347.5	0.007574302643052356	0.008362999999656973	1.0103066512229844
EVA1B	True	6650.5	0.012556597117051127	0.013513050311493998	0.9975536977516508
STK40	True	10048.5	0.03277217790554185	0.03681696761327667	0.9866118415494144
LSM10	True	10366.0	0.014183638311085862	0.01504798252828695	0.9847214254814606
OSCP1	True	11814.5	0.0015984009047851724	0.0016538707065021534	0.9856775075128789
CSF3R	True	2053.5	0.014625765027379993	0.01716851298961822	1.0453242273559333
GRIK3	True	3993.5	0.0005852041786058031	0.0006208171331286334	1.0130250168908372
ZC3H12A	True	3815.5	0.02912965384552916	0.033776833253729995	1.0189466182274687
MEAF6	True	13153.0	0.04483990636237207	0.05061846224005412	0.9701572117881861
SNIP1	True	8753.0	0.00936959003843626	0.00989651440336509	0.9915760933253993
DNALI1	True	7935.0	0.0031107569578855084	0.003266971060648815	0.9899935446271121
GNL2	True	7323.0	0.03916602949255483	0.04495950782678697	0.9938675959132457
RSPO1	True	8949.0	0.00048539711000883883	0.0005072307031767559	0.9995185044687466
C1orf109	True	5844.5	0.011378129803990077	0.01226211418051047	0.9994328563652068
CDCA8	True	4459.0	0.005145953269710563	0.005733937533108757	1.0100937411353386
EPHA10	True	3884.0	0.00572842980172117	0.006179153010810294	1.009340425470351
MANEAL	True	3158.0	0.01428542912266115	0.016474247647588883	1.023148303798021
YRDC	True	6693.0	0.012774064941049977	0.013769147844554332	0.9978461957564522
C1orf122	True	9619.0	0.027369329920138227	0.02985573819914047	0.9842173920664204
MTF1	True	8610.5	0.006396951185416612	0.006707153539690788	0.990271323556829
INPP5B	True	12556.5	0.022110179316727006	0.02338958108454574	0.9725559413686623
SF3A3	True	7318.5	0.019169528319232847	0.02073521760646235	0.9907613111331377
FHL3	True	10644.5	0.008110905118689202	0.0085829617159925	0.9834609296769161
UTP11	True	8454.5	0.013819373506690978	0.014844434708758068	0.9908440740361593
POU3F1	True	9325.0	0.00020196983198068926	0.00021011200600376214	1.004174205804763
RRAGC	True	9167.0	0.011810089837520292	0.01250552099203614	0.9872294813911173
MYCBP	True	5448.0	0.01942096774173551	0.02134865777354168	1.0023916376628754
GJA9	True	9059.5	0.0008326761151518164	0.0008666983752164314	0.9925253717538801
RHBDL2	True	4536.5	0.008444049955111615	0.009293205869618126	1.012420084974525
AKIRIN1	True	10227.0	0.031242216133508877	0.034625667520343496	0.9828618378793627
NDUFS5	True	9431.0	0.041538586094631236	0.048317940034361344	0.984799561076227
MACF1	True	14993.5	0.044421584561817835	0.04872041278910195	0.9525718534562199
BMP8A	True	1197.5	0.008651351096346552	0.010171435836222053	1.0672229494175398
PABPC4	True	11390.5	0.006683354077912249	0.007192647974651498	0.9972748541189567
HEYL	True	2209.0	0.004198468029688202	0.004620736474232499	1.0318401199917868
NT5C1A	True	11649.0	9.893918104394722e-05	0.000102648922893578	1.0074545216983155
HPCAL4	True	11207.5	0.00012472783976216905	0.0001291757204451023	1.0159332352265131
PPIE	True	10648.0	0.033283735626077345	0.03691038373078972	0.9817079715425263
BMP8B	True	4845.0	0.0048002860557374745	0.005132085971064627	1.0048023287921173
OXCT2	True	9593.0	0.0009379384769391738	0.0009749979536971959	0.9940832731774931
TRIT1	True	7739.5	0.013638604927791136	0.014572170133521814	0.9891976017973999
MYCL	True	6770.0	0.007080474625385636	0.007555538394741776	0.999704950700992
MFSD2A	True	5931.5	0.003820069056572754	0.004053940439634438	1.0000837846220725
CAP1	True	9681.0	0.012400253373571906	0.01324951877598607	0.9860828977105311
PPT1	True	12623.5	0.054106093798063144	0.06297024845031225	0.9717337500981126
RLF	True	8907.5	0.015280276226291016	0.01627200065919378	0.987197236327796
TMCO2	True	6297.0	0.0005007711180908557	0.0005198619048713334	0.9965035005987259
ZMPSTE24	True	9742.0	0.03567079834868275	0.04033722803637841	0.9849293273048794
COL9A2	True	4828.0	0.009925038072367191	0.011160352260384764	1.0087927179880096
SMAP2	True	12249.5	0.030830217513698056	0.033515176332752014	0.9639969559319546
ZFP69B	True	8451.0	0.0046496455733209385	0.00486508425846554	0.9912368146032092
ZFP69	True	9193.0	0.0030222324274777664	0.0031425381575920087	0.9870227853577965
EXO5	True	8702.0	0.006330495795642733	0.006638816302298945	0.9873399173538335
ZNF684	True	8806.0	0.0034523327019658026	0.0035993619532820736	0.9898720709194665
RIMS3	True	6906.5	0.0030408300178995607	0.0032453320789853396	0.9979807825074892
NFYC	True	9703.5	0.013624966694815154	0.014441862875610209	0.9857258827222151
KCNQ4	True	7340.5	0.0034874201558949217	0.003683055590170427	0.9953269207386638
CITED4	True	2961.0	0.01855593181924977	0.021374194106820087	1.02528530429156
CTPS1	True	3357.5	0.025488493608814066	0.029196125374108386	1.0174524121219632
SLFNL1	True	9818.5	0.0004541531581002239	0.0004730404878250089	0.9985075725367933
SCMH1	True	9362.0	0.017612538049120205	0.01899521557181798	0.9859435313754511
FOXO6	True	7258.0	0.0009042148463076529	0.0009470397047602248	1.0029669333758633
EDN2	True	12505.5	0.0002551589405870218	0.00026749226128133346	0.9879660192585404
HIVEP3	True	7645.5	0.004868229252745097	0.005128949382112459	0.9954381477572625
GUCA2B	True	1511.0	0.0013211728235642877	0.00316629243132431	1.112004943715717
GUCA2A	True	974.0	0.00458133042450488	0.009179736467087732	1.217935398636538
FOXJ3	True	9676.5	0.015470343600401757	0.016455231494970305	0.9836887687939386
RIMKLA	True	5252.5	0.0034152615050583586	0.003632224322499822	1.0065699085542592
ZMYND12	True	9856.0	0.0010749407263797273	0.0011119724190139665	0.9888545161025591
PPCS	True	9108.0	0.01615622273515754	0.01733143126721571	0.9858341808847724
CCDC30	True	9665.5	0.001312493948034117	0.0013519341420888458	0.9862557475930201
PPIH	True	8535.5	0.006141668260893445	0.006484331691913319	0.9893531067853866
YBX1	True	16341.5	0.20600588105402712	0.33883838323898624	0.9140831717992363
P3H1	True	8665.5	0.00866536128113097	0.009161839876549237	0.9890944476295743
TMEM269	True	9132.5	0.0003915412703468488	0.0004055221847792645	0.9950896105338328
SVBP	True	9615.5	0.015516341640711662	0.016491125337403507	0.9860159968947878
ERMAP	True	9665.0	0.006698232150249685	0.00702631038738572	0.9868455494037345
ZNF691	True	9275.0	0.004440608656979967	0.004631166981628258	0.9876794032012832
SLC2A1	True	410.0	0.054295417268557015	0.1403269937838788	1.293285782277035
FAM183A	True	10613.0	0.0004459702183146343	0.00046412100897206426	0.9994542449391676
EBNA1BP2	True	3343.0	0.052864394677568	0.06672303306069062	1.0241537489815649
CFAP57	True	10932.0	0.0001450612052899978	0.000150495474386132	1.012934691097106
TMEM125	True	3850.5	0.010048278104895617	0.011041841769323983	1.021109807076624
C1orf210	True	4144.5	0.008080157102525168	0.008696036987074838	1.0106273608928606
TIE1	True	3438.0	0.003222714452224712	0.003488813173944937	1.0172115303953497
MPL	True	13102.5	0.00020953285208555238	0.00021544020371554802	0.9916932250687907
CDC20	True	1148.0	0.019113363596159026	0.02340761011858025	1.0745292787925105
ELOVL1	True	6193.5	0.04400475056849734	0.05241256675469245	1.0058977246248961
MED8	True	11723.5	0.02984727286793814	0.03250979681090177	0.9769146984829512
SZT2	True	9516.5	0.006818248600438333	0.007121891605135426	0.9863300683518244
HYI	True	9201.0	0.011338578928359726	0.011974254023259842	0.9873989899825055
PTPRF	True	1753.0	0.04988493670806036	0.06439091590856828	1.0480535716724766
KDM4A	True	9693.5	0.006152950799082668	0.006465719368610974	0.9851840314016814
ST3GAL3	True	10034.0	0.011715366110305284	0.012345330434696555	0.9855147644397203
IPO13	True	8768.5	0.0072414057745022326	0.007595636069204671	0.9905061231806652
DPH2	True	4656.0	0.02457522793516781	0.02780636066749074	1.0079523757232915
ATP6V0B	True	8880.5	0.01949498615161425	0.02253044393290639	0.9897433728132744
B4GALT2	True	6964.0	0.02277002182489228	0.025234852531230697	0.9948209798349443
CCDC24	True	6221.5	0.006583547009315285	0.007010103905222373	0.9990095628853825
SLC6A9	True	5458.0	0.005556216114415352	0.005951850055178883	1.0004776452814386
KLF17	True	11528.0	0.00016229497241419412	0.00016995565786890308	1.015734825744843
KLF18	True	12341.5	0.00013439858678150225	0.00013710818739578266	0.9901969485633899
DMAP1	True	10598.0	0.019580907019362943	0.021059488463730354	0.9825173433416036
ERI3	True	8579.5	0.02307217067727837	0.025334446679296324	0.98874847061339
RNF220	True	11050.5	0.03165371881757512	0.035045260008887046	0.9803919432532086
TMEM53	True	8789.5	0.003917520430382958	0.004096084848040457	0.9886281296567647
KIF2C	True	3025.5	0.008400779561396907	0.009238513925785492	1.0180753311094903
BEST4	True	2618.5	0.0004375393106567541	0.0006255555626357863	1.1493689855199638
PLK3	True	7838.0	0.012420586739099735	0.013257444993411954	0.9909495899055736
TCTEX1D4	True	8471.0	0.00029669355919569637	0.00030974786776278955	0.9937749096280187
BTBD19	True	8619.0	0.0038567683016717622	0.004026630204032937	0.9861565001345364
PTCH2	True	6977.5	0.0007585337213369287	0.0007983772100998395	0.9966171471484743
EIF2B3	True	7332.5	0.016936329661383753	0.01838006045853299	0.9935938211992127
HECTD3	True	8145.0	0.009664423838589778	0.01058273298149239	0.9929585428405227
UROD	True	10540.5	0.012352767526028258	0.013037565781650221	0.9835590348978213
ZSWIM5	True	7463.0	0.005067719406002881	0.005368859947356295	0.9943773026332062
HPDL	True	4378.0	0.005564894989945523	0.006038046366683936	1.006711343905191
MUTYH	True	8891.5	0.002397849325050049	0.0025076529830605106	0.9921367752295674
TOE1	True	6119.5	0.011852988279426564	0.012694945232258956	0.9968573028614731
TESK2	True	8776.5	0.0023654895177161266	0.0024491627147391493	0.986106604175007
CCDC163	True	8297.5	0.0038276320766776175	0.004006892682284778	0.9874448898073463
MMACHC	True	7219.0	0.006934421548606477	0.0073944224335057256	0.9968003393552182
PRDX1	True	5335.0	0.029890419277716702	0.034377145300421824	1.000833823771431
AKR1A1	True	14283.0	0.06973637667609234	0.08518278561756842	0.9633686870938115
NASP	True	9142.0	0.00039315306151673765	0.000409612390415784	0.9987756685783443
CCDC17	True	8339.0	0.001475656808001328	0.0015362153071418684	0.9914051210090008
GPBP1L1	True	15908.0	0.0838792242721864	0.10160806401111205	0.9421142491597531
TMEM69	True	6829.0	0.015220144017260547	0.016312889661794734	0.9948871809486851
IPP	True	9265.5	0.006038885577828994	0.006309898382773259	0.9883960126886574
MAST2	True	7769.5	0.01994170027354576	0.0218399661010894	0.9919415400819869
PIK3R3	True	5139.0	0.014048743788559779	0.015346376791267378	1.00759061007536
TSPAN1	True	360.5	0.0575016418572744	0.10964157678258023	1.2899740868833944
POMGNT1	True	7910.5	0.029556406553741272	0.033866102018714164	0.9931696875566677
LURAP1	True	8374.0	0.0016926286962555984	0.0017626664773479732	0.9902589533506967
RAD54L	True	2917.0	0.009483283307881498	0.01042589015844489	1.020696329880668
LRRC41	True	8879.5	0.03493619352702187	0.039576629445191136	0.9881269494903018
UQCRH	True	4166.0	0.029525162601832657	0.033926220417861544	1.0118220718609743
NSUN4	True	7349.5	0.014687013091835769	0.01572379241071348	0.992478399802329
FAAH	True	3440.0	0.017824426595992517	0.020065003438676763	1.0201564683102247
DMBX1	True	9736.0	0.0003228541697223541	0.00033514837007499084	0.9789571298665546
MKNK1	True	9608.5	0.012033508890454117	0.012676499056186948	0.9867684992488917
MOB3C	True	9592.0	0.006619254382925131	0.006918876215291238	0.9874571435859593
ATPAF1	True	5936.0	0.02294136762464508	0.025321743814635787	0.9992555817492546
TEX38	True	11772.5	0.00022056742240248386	0.00022770986894345166	1.0028212150680835
EFCAB14	True	14841.5	0.06068058998003983	0.07245628618598077	0.9610910015900275
CYP4B1	True	11954.0	0.000213128386233766	0.00022052202603465405	1.0029381299367628
CYP4X1	True	5524.5	0.0033375235770952572	0.0037340441584748202	1.0122553914067791
PDZK1IP1	True	1115.0	0.031139929386189008	0.045421255832878975	1.1307488926966918
TAL1	True	6246.0	0.0009016111836486017	0.0009489041657953704	0.9978332547342189
STIL	True	4990.5	0.008153183640914748	0.008889382342177536	1.0086279885979708
CMPK1	True	15760.5	0.10227695258891477	0.1330641138362866	0.9421495194951925
FOXD2	True	5980.5	0.004075351981095921	0.0043806063286841055	1.0007954648455946
TRABD2B	True	5764.5	0.000921324629495704	0.0009678377740266289	0.9998702456760895
