,0
14140,C19orf44
14141,CHERP
14142,SLC35E1
14143,MED26
14144,SMIM7
14145,TMEM38A
14146,NWD1
14147,SIN3B
14148,F2RL3
14149,CPAMD8
14150,HAUS8
14151,MYO9B
14152,USE1
14153,OCEL1
14154,NR2F6
14155,USHBP1
14156,BABAM1
14157,ANKLE1
14158,ABHD8
14159,DDA1
14160,ANO8
14161,GTPBP3
14162,PLVAP
14163,CCDC194
14164,BST2
14165,MVB12A
14166,TMEM221
14167,SLC27A1
14168,PGLS
14169,NIBAN3
14170,COLGALT1
14171,UNC13A
14172,MAP1S
14173,FCHO1
14174,B3GNT3
14175,INSL3
14176,JAK3
14177,SLC5A5
14178,CCDC124
14179,ARRDC2
14180,IL12RB1
14181,MAST3
14182,PIK3R2
14183,IFI30
14184,MPV17L2
14185,RAB3A
14186,PDE4C
14187,AC008397.1
14188,IQCN
14189,JUND
14190,LSM4
14191,PGPEP1
14192,GDF15
14193,LRRC25
14194,SSBP4
14195,ISYNA1
14196,ELL
14197,FKBP8
14198,KXD1
14199,UBA52
14200,CRLF1
14201,TMEM59L
14202,KLHL26
14203,CRTC1
14204,COMP
14205,UPF1
14206,COPE
14207,DDX49
14208,HOMER3
14209,SUGP2
14210,ARMC6
14211,SLC25A42
14212,TMEM161A
14213,MEF2B
14214,BORCS8
14215,RFXANK
14216,NR2C2AP
14217,NCAN
14218,HAPLN4
14219,TM6SF2
14220,SUGP1
14221,MAU2
14222,GATAD2A
14223,TSSK6
14224,NDUFA13
14225,YJEFN3
14226,CILP2
14227,PBX4
14228,LPAR2
14229,GMIP
14230,ATP13A1
14231,ZNF101
14232,ZNF14
14233,ZNF253
14234,ZNF682
14235,ZNF90
14236,ZNF486
14237,ZNF626
14238,ZNF66
14239,ZNF85
14240,ZNF430
14241,ZNF714
14242,ZNF431
14243,ZNF708
14244,ZNF738
14245,ZNF493
14246,ZNF429
14247,ZNF100
14248,ZNF43
14249,ZNF257
14250,ZNF676
14251,ZNF98
14252,ZNF492
14253,ZNF728
14254,ZNF730
14255,ZNF724
14256,ZNF675
14257,ZNF681
14258,ZNF254
14259,POP4
14260,C19orf12
14261,CCNE1
14262,URI1
14263,ZNF536
14264,TSHZ3
14265,ZNF507
14266,DPY19L3
14267,PDCD5
14268,ANKRD27
14269,RGS9BP
14270,NUDT19
14271,TDRD12
14272,SLC7A9
14273,CEP89
14274,FAAP24
14275,RHPN2
14276,GPATCH1
14277,WDR88
14278,LRP3
14279,SLC7A10
14280,CEBPA
14281,CEBPG
14282,PEPD
14283,CHST8
14284,KCTD15
14285,KIAA0355
14286,GPI
14287,PDCD2L
14288,UBA2
14289,WTIP
14290,ZNF302
14291,ZNF181
14292,ZNF599
14293,ZNF30
14294,ZNF792
14295,GRAMD1A
14296,SCN1B
14297,HPN
14298,FXYD3
14299,LGI4
14300,FXYD1
14301,FXYD7
14302,FXYD5
14303,FAM187B
14304,LSR
14305,USF2
14306,HAMP
14307,CD22
14308,FFAR2
14309,KRTDAP
14310,DMKN
14311,SBSN
14312,TMEM147
14313,PMIS2
14314,HAUS5
14315,RBM42
14316,ETV2
14317,COX6B1
14318,UPK1A
14319,ZBTB32
14320,KMT2B
14321,IGFLR1
14322,U2AF1L4
14323,PSENEN
14324,LIN37
14325,HSPB6
14326,PROSER3
14327,ARHGAP33
14328,NPHS1
14329,APLP1
14330,NFKBID
14331,HCST
14332,TYROBP
14333,LRFN3
14334,SDHAF1
14335,SYNE4
14336,ALKBH6
14337,CLIP3
14338,THAP8
14339,WDR62
14340,POLR2I
14341,TBCB
14342,CAPNS1
14343,COX7A1
14344,ZNF565
14345,ZNF146
14346,ZFP14
14347,ZFP82
14348,ZNF566
14349,ZNF260
14350,ZNF529
14351,ZNF382
14352,ZNF461
14353,ZNF567
14354,ZNF850
14355,ZNF790
14356,ZNF345
14357,ZNF829
14358,ZNF568
14359,ZNF420
14360,ZNF585A
14361,ZNF585B
14362,ZNF383
14363,ZNF875
14364,ZNF527
14365,ZNF569
14366,ZNF570
14367,ZNF793
14368,ZNF540
14369,ZNF571
14370,ZFP30
14371,ZNF781
14372,ZNF607
14373,ZNF573
14374,WDR87
14375,SIPA1L3
14376,DPF1
14377,SPINT2
14378,PPP1R14A
14379,YIF1B
14380,C19orf33
14381,KCNK6
14382,CATSPERG
14383,GGN
14384,SPRED3
14385,FAM98C
14386,RASGRP4
14387,RYR1
14388,MAP4K1
14389,ACTN4
14390,CAPN12
14391,LGALS4
14392,ECH1
14393,HNRNPL
14394,RINL
14395,SIRT2
14396,NFKBIB
14397,CCER2
14398,SARS2
14399,FBXO17
14400,PAK4
14401,NCCRP1
14402,LRFN1
14403,GMFG
14404,SAMD4B
14405,PAF1
14406,MED29
14407,ZFP36
14408,PLEKHG2
14409,SUPT5H
14410,TIMM50
14411,DLL3
14412,SELENOV
14413,EID2B
14414,EID2
14415,LGALS13
14416,LGALS16
14417,CLC
14418,LEUTX
14419,DYRK1B
14420,FBL
14421,FCGBP
14422,PSMC4
14423,ZNF546
14424,ZNF780B
14425,ZNF780A
14426,MAP3K10
14427,TTC9B
14428,CNTD2
14429,AKT2
14430,C19orf47
14431,PLD3
14432,PRX
14433,SERTAD1
14434,SERTAD3
14435,BLVRB
14436,SPTBN4
14437,SHKBP1
14438,LTBP4
14439,NUMBL
14440,COQ8B
14441,ITPKC
14442,C19orf54
14443,SNRPA
14444,MIA
14445,RAB4B
14446,EGLN2
14447,CYP2A7
14448,CYP2B6
14449,CYP2S1
14450,AXL
14451,HNRNPUL1
14452,TGFB1
14453,CCDC97
14454,TMEM91
14455,B9D2
14456,EXOSC5
14457,BCKDHA
14458,B3GNT8
14459,DMAC2
14460,ERICH4
14461,CEACAM21
14462,CEACAM4
14463,CEACAM7
14464,CEACAM5
14465,CEACAM6
14466,CEACAM3
14467,LYPD4
14468,CD79A
14469,ARHGEF1
14470,ERFL
14471,RABAC1
14472,ATP1A3
14473,GRIK5
14474,ZNF574
14475,POU2F2
14476,DEDD2
14477,ZNF526
14478,GSK3A
14479,ERF
14480,CIC
14481,PAFAH1B3
14482,PRR19
14483,TMEM145
14484,MEGF8
14485,CNFN
14486,LIPE
14487,CXCL17
14488,CEACAM1
14489,PSG6
14490,CD177
14491,TEX101
14492,LYPD3
14493,PHLDB3
14494,ETHE1
14495,ZNF575
14496,XRCC1
14497,PINLYP
14498,IRGQ
14499,ZNF576
14500,SRRM5
14501,ZNF428
14502,CADM4
14503,PLAUR
14504,IRGC
14505,SMG9
14506,KCNN4
14507,LYPD5
14508,ZNF283
14509,ZNF404
14510,ZNF45
14511,ZNF221
14512,ZNF155
14513,ZNF230
14514,ZNF222
14515,ZNF223
14516,ZNF284
14517,ZNF224
14518,ZNF225
14519,ZNF234
14520,ZNF226
14521,ZNF227
14522,ZNF235
14523,ZNF233
14524,ZNF112
14525,ZNF285
14526,ZNF229
14527,ZNF180
14528,CEACAM20
14529,PVR
14530,CEACAM19
14531,CEACAM16
14532,BCL3
14533,CBLC
14534,BCAM
14535,NECTIN2
14536,TOMM40
14537,APOE
14538,APOC1
14539,APOC4
14540,APOC2
14541,CLPTM1
14542,RELB
14543,CLASRP
14544,ZNF296
14545,GEMIN7
14546,MARK4
14547,PPP1R37
14548,NKPD1
14549,TRAPPC6A
14550,BLOC1S3
14551,EXOC3L2
14552,ERCC2
14553,PPP1R13L
14554,CD3EAP
14555,ERCC1
14556,FOSB
14557,RTN2
14558,PPM1N
14559,VASP
14560,OPA3
14561,GPR4
14562,EML2
14563,GIPR
14564,SNRPD2
14565,QPCTL
14566,FBXO46
14567,BHMG1
14568,SIX5
14569,DMPK
14570,DMWD
14571,SYMPK
14572,FOXA3
14573,IRF2BP1
14574,MYPOP
14575,NOVA2
14576,CCDC61
14577,PGLYRP1
14578,IGFL3
14579,IGFL2
14580,HIF3A
14581,PPP5C
14582,CCDC8
14583,PNMA8C
14584,PNMA8A
14585,PPP5D1
14586,PNMA8B
14587,CALM3
14588,PTGIR
14589,GNG8
14590,DACT3
14591,PRKD2
14592,STRN4
14593,FKRP
14594,SLC1A5
14595,AP2S1
14596,ARHGAP35
14597,NPAS1
14598,TMEM160
14599,ZC3H4
14600,SAE1
14601,BBC3
14602,CCDC9
14603,INAFM1
14604,C5AR1
14605,C5AR2
14606,DHX34
14607,MEIS3
14608,SLC8A2
14609,KPTN
14610,NAPA
14611,BICRA
14612,EHD2
14613,NOP53
14614,SELENOW
14615,SULT2A1
14616,BSPH1
14617,ELSPBP1
14618,CABP5
14619,PLA2G4C
14620,LIG1
14621,ZSWIM9
14622,ZNF114
14623,CCDC114
14624,EMP3
14625,TMEM143
14626,SYNGR4
14627,KDELR1
14628,GRIN2D
14629,GRWD1
14630,KCNJ14
14631,CYTH2
14632,LMTK3
14633,SULT2B1
14634,FAM83E
14635,SPACA4
14636,SPHK2
14637,DBP
14638,CA11
14639,MAMSTR
14640,RASIP1
14641,IZUMO1
14642,FUT1
14643,BCAT2
14644,HSD17B14
14645,PLEKHA4
14646,PPP1R15A
14647,TULP2
14648,NUCB1
14649,DHDH
14650,BAX
14651,FTL
14652,GYS1
14653,RUVBL2
14654,AC008687.4
14655,KCNA7
14656,SNRNP70
14657,LIN7B
14658,C19orf73
14659,PPFIA3
14660,TRPM4
14661,SLC6A16
14662,CD37
14663,TEAD2
14664,DKKL1
14665,GFY
14666,PIH1D1
14667,ALDH16A1
14668,FLT3LG
14669,FCGRT
14670,RCN3
14671,NOSIP
14672,PRRG2
14673,PRR12
14674,RRAS
14675,SCAF1
14676,IRF3
14677,BCL2L12
14678,PRMT1
14679,ADM5
14680,CPT1C
14681,TSKS
14682,AP2A1
14683,FUZ
14684,MED25
14685,PTOV1
14686,AKT1S1
14687,TBC1D17
14688,IL4I1
14689,NUP62
14690,ATF5
14691,SIGLEC11
14692,VRK3
14693,ZNF473
14694,IZUMO2
14695,MYH14
14696,KCNC3
14697,NR1H2
14698,NAPSA
14699,POLD1
14700,SPIB
14701,MYBPC2
14702,FAM71E1
14703,EMC10
14704,JOSD2
14705,ASPDH
14706,LRRC4B
14707,SYT3
14708,C19orf81
14709,SHANK1
14710,CLEC11A
14711,GPR32
14712,C19orf48
14713,KLK1
14714,KLK2
14715,KLK6
14716,KLK7
14717,KLK8
14718,KLK9
14719,KLK10
14720,KLK11
14721,KLK12
14722,KLK13
14723,CTU1
14724,SIGLEC9
14725,SIGLEC7
14726,CD33
14727,IGLON5
14728,VSIG10L
14729,ETFB
14730,CLDND2
14731,NKG7
14732,LIM2
14733,SIGLEC10
14734,SIGLEC8
14735,SIGLEC12
14736,SIGLEC6
14737,ZNF175
14738,SIGLEC5
14739,SPACA6
14740,HAS1
14741,FPR1
14742,FPR2
14743,FPR3
14744,ZNF577
14745,ZNF649
14746,ZNF613
14747,ZNF350
14748,ZNF614
14749,ZNF432
14750,ZNF841
14751,ZNF836
14752,PPP2R1A
14753,ZNF766
14754,ZNF480
14755,ZNF610
14756,ZNF880
14757,ZNF534
14758,ZNF578
14759,ZNF808
14760,ZNF83
14761,ZNF600
14762,ZNF888
14763,ZNF816
14764,ERVV-1
14765,ERVV-2
14766,ZNF160
14767,ZNF415
14768,ZNF347
14769,ZNF665
14770,ZNF677
14771,VN1R2
14772,VN1R4
14773,ZNF765
14774,ZNF813
14775,ZNF331
14776,DPRX
14777,NLRP12
14778,MYADM
14779,PRKCG
14780,CACNG7
14781,CACNG8
14782,VSTM1
14783,OSCAR
14784,NDUFA3
14785,TFPT
14786,PRPF31
14787,CNOT3
14788,LENG1
14789,TMC4
14790,MBOAT7
14791,TSEN34
14792,LILRA6
14793,LILRB5
14794,LILRB2
14795,LILRA5
14796,LILRA4
14797,LAIR1
14798,TTYH1
14799,LENG8
14800,LENG9
14801,CDC42EP5
14802,LAIR2
14803,LILRA2
14804,LILRA1
14805,LILRB1
14806,LILRB4
14807,KIR2DL4
14808,FCAR
14809,NCR1
14810,NLRP7
14811,NLRP2
14812,GP6
14813,RDH13
14814,EPS8L1
14815,PPP1R12C
14816,TNNT1
14817,TNNI3
14818,DNAAF3
14819,SYT5
14820,PTPRH
14821,TMEM86B
14822,PPP6R1
14823,HSPBP1
14824,BRSK1
14825,TMEM150B
14826,KMT5C
14827,COX6B2
14828,FAM71E2
14829,IL11
14830,TMEM190
14831,TMEM238
14832,ISOC2
14833,C19orf85
14834,ZNF628
14835,NAT14
14836,SSC5D
14837,SBK3
14838,ZNF579
14839,FIZ1
14840,ZNF524
14841,ZNF784
14842,ZNF580
14843,ZNF581
14844,CCDC106
14845,U2AF2
14846,EPN1
14847,NLRP9
14848,RFPL4A
14849,NLRP4
14850,ZNF787
14851,ZNF444
14852,ZSCAN5B
14853,ZSCAN5A
14854,EDDM13
14855,ZNF582
14856,ZNF583
14857,ZNF667
14858,ZNF471
14859,ZFP28
14860,ZNF470
14861,ZNF71
14862,SMIM17
14863,ZNF835
14864,ZIM2
14865,PEG3
14866,ZIM3
14867,DUXA
14868,ZNF264
14869,AURKC
14870,ZNF805
14871,ZNF460
14872,ZNF543
14873,ZNF304
14874,ZNF547
14875,ZNF548
14876,ZNF17
14877,VN1R1
14878,ZNF772
14879,ZNF419
14880,ZNF773
14881,ZNF549
14882,ZNF550
14883,ZNF416
14884,ZIK1
14885,ZNF530
14886,ZNF134
14887,ZNF211
14888,ZSCAN4
14889,ZNF154
14890,ZNF671
14891,ZNF776
14892,ZNF586
14893,ZNF552
14894,ZNF587B
14895,ZNF587
14896,ZNF256
14897,C19orf18
14898,ZNF606
14899,ZNF135
14900,ZSCAN18
14901,ZNF329
14902,ZNF274
14903,ZNF544
14904,ZNF8
14905,ERVK3-1
14906,ZSCAN22
14907,ZNF497
14908,ZNF837
14909,ZNF584
14910,ZNF132
14911,ZNF324B
14912,ZNF324
14913,ZNF446
14914,SLC27A5
14915,ZBTB45
14916,TRIM28
14917,CHMP2A
14918,UBE2M
14919,MZF1
14920,DEFB125
14921,DEFB127
14922,DEFB128
14923,DEFB129
14924,C20orf96
14925,ZCCHC3
14926,SOX12
14927,NRSN2
14928,TRIB3
14929,RBCK1
14930,TBC1D20
14931,CSNK2A1
14932,TCF15
14933,SRXN1
14934,SLC52A3
14935,FAM110A
14936,RSPO4
14937,PSMF1
14938,TMEM74B
14939,C20orf202
14940,RAD21L1
14941,SNPH
14942,SDCBP2
14943,NSFL1C
14944,SIRPB2
14945,SIRPD
14946,SIRPB1
14947,SIRPG
14948,SIRPA
14949,STK35
14950,TGM3
14951,SNRPB
14952,ZNF343
14953,TMC2
14954,NOP56
14955,IDH3B
14956,EBF4
14957,CPXM1
14958,C20orf141
14959,PCED1A
14960,VPS16
14961,PTPRA
14962,GNRH2
14963,OXT
14964,UBOX5
14965,FASTKD5
14966,LZTS3
14967,DDRGK1
14968,ITPA
14969,SLC4A11
14970,C20orf194
14971,ATRN
14972,ADAM33
14973,SIGLEC1
14974,HSPA12B
14975,C20orf27
14976,CENPB
14977,CDC25B
14978,AP5S1
14979,MAVS
14980,PANK2
14981,RNF24
14982,SMOX
14983,ADRA1D
14984,PRNP
14985,PRND
14986,RASSF2
14987,SLC23A2
14988,TMEM230
14989,PCNA
14990,CDS2
14991,GPCPD1
14992,SHLD1
14993,CHGB
14994,TRMT6
14995,MCM8
14996,CRLS1
14997,LRRN4
14998,FERMT1
14999,BMP2
15000,TMX4
15001,PLCB1
15002,PLCB4
15003,LAMP5
15004,ANKEF1
15005,SNAP25
15006,MKKS
15007,SLX4IP
15008,JAG1
15009,BTBD3
15010,ISM1
15011,TASP1
15012,ESF1
15013,NDUFAF5
15014,SEL1L2
15015,MACROD2
15016,FLRT3
15017,KIF16B
15018,SNRPB2
15019,PCSK2
15020,BFSP1
15021,DSTN
15022,RRBP1
15023,BANF2
15024,SNX5
15025,OVOL2
15026,MGME1
15027,PET117
15028,KAT14
15029,ZNF133
15030,DZANK1
15031,POLR3F
15032,RBBP9
15033,SEC23B
15034,SMIM26
15035,DTD1
15036,SLC24A3
15037,RIN2
15038,NAA20
15039,CRNKL1
15040,CFAP61
15041,INSM1
15042,RALGAPA2
15043,XRN2
15044,FOXA2
15045,THBD
15046,CD93
15047,NXT1
15048,GZF1
15049,NAPB
15050,CST11
15051,CST9L
15052,CST9
15053,CST3
15054,CST2
15055,CST5
15056,SYNDIG1
15057,CST7
15058,APMAP
15059,ACSS1
15060,ENTPD6
15061,PYGB
15062,ABHD12
15063,GINS1
15064,NINL
15065,NANP
15066,ZNF337
15067,DEFB115
15068,DEFB116
15069,DEFB118
15070,DEFB121
15071,DEFB124
15072,REM1
15073,HM13
15074,ID1
15075,COX4I2
15076,BCL2L1
15077,TPX2
15078,MYLK2
15079,FOXS1
15080,DUSP15
15081,TTLL9
15082,PDRG1
15083,XKR7
15084,CCM2L
15085,HCK
15086,TM9SF4
15087,PLAGL2
15088,POFUT1
15089,KIF3B
15090,ASXL1
15091,NOL4L
15092,COMMD7
15093,DNMT3B
15094,MAPRE1
15095,EFCAB8
15096,SUN5
15097,BPIFB4
15098,BPIFA1
15099,BPIFB1
15100,CDK5RAP1
15101,SNTA1
15102,CBFA2T2
15103,NECAB3
15104,ACTL10
15105,E2F1
15106,PXMP4
15107,ZNF341
15108,CHMP4B
15109,RALY
15110,ASIP
15111,AHCY
15112,ITCH
15113,DYNLRB1
15114,MAP1LC3A
15115,PIGU
15116,NCOA6
15117,TP53INP2
15118,GGT7
15119,ACSS2
15120,GSS
15121,MYH7B
15122,TRPC4AP
15123,EDEM2
15124,PROCR
15125,MMP24OS
15126,MMP24
15127,EIF6
15128,UQCC1
15129,GDF5
15130,CEP250
15131,ERGIC3
15132,SPAG4
15133,CPNE1
15134,RBM12
15135,NFS1
15136,ROMO1
15137,RBM39
15138,PHF20
15139,SCAND1
15140,EPB41L1
15141,AAR2
15142,DLGAP4
15143,MYL9
15144,TGIF2
15145,RAB5IF
15146,SLA2
15147,NDRG3
15148,DSN1
15149,SOGA1
15150,TLDC2
15151,SAMHD1
15152,RBL1
15153,RPN2
15154,MANBAL
15155,SRC
15156,BLCAP
15157,NNAT
15158,CTNNBL1
15159,VSTM2L
15160,TTI1
15161,RPRD1B
15162,TGM2
15163,KIAA1755
15164,BPI
15165,RALGAPB
15166,ADIG
15167,ARHGAP40
15168,SLC32A1
15169,ACTR5
15170,PPP1R16B
15171,FAM83D
15172,DHX35
15173,MAFB
15174,TOP1
15175,PLCG1
15176,ZHX3
15177,LPIN3
15178,EMILIN3
15179,CHD6
15180,PTPRT
15181,L3MBTL1
15182,SGK2
15183,IFT52
15184,MYBL2
15185,GTSF1L
15186,TOX2
15187,JPH2
15188,OSER1
15189,FITM2
15190,R3HDML
15191,HNF4A
15192,TTPAL
15193,SERINC3
15194,PKIG
15195,ADA
15196,CCN5
15197,KCNK15
15198,RIMS4
15199,YWHAB
15200,PABPC1L
15201,TOMM34
15202,STK4
15203,WFDC12
15204,PI3
15205,SEMG1
15206,SEMG2
15207,SLPI
15208,SDC4
15209,SYS1
15210,TP53TG5
15211,DBNDD2
15212,PIGT
15213,WFDC2
15214,SPINT3
15215,WFDC6
15216,EPPIN
15217,WFDC9
15218,WFDC10A
15219,WFDC11
15220,WFDC10B
15221,SPINT4
15222,WFDC3
15223,DNTTIP1
15224,UBE2C
15225,TNNC2
15226,SNX21
15227,ACOT8
15228,ZSWIM3
15229,ZSWIM1
15230,NEURL2
15231,CTSA
15232,PLTP
15233,PCIF1
15234,ZNF335
15235,MMP9
15236,SLC12A5
15237,NCOA5
15238,CD40
15239,SLC35C2
15240,ELMO2
15241,ZNF334
15242,OCSTAMP
15243,SLC13A3
15244,TP53RK
15245,SLC2A10
15246,EYA2
15247,ZMYND8
15248,NCOA3
15249,SULF2
15250,PREX1
15251,ARFGEF2
15252,CSE1L
15253,STAU1
15254,DDX27
15255,ZNFX1
15256,KCNB1
15257,PTGIS
15258,B4GALT5
15259,SLC9A8
15260,SPATA2
15261,RNF114
15262,SNAI1
15263,UBE2V1
15264,TMEM189
15265,CEBPB
15266,PTPN1
15267,RIPOR3
15268,PARD6B
15269,BCAS4
15270,ADNP
15271,DPM1
15272,MOCS3
15273,KCNG1
15274,NFATC2
15275,ATP9A
15276,SALL4
15277,ZFP64
15278,TSHZ2
15279,ZNF217
15280,CYP24A1
15281,PFDN4
15282,DOK5
15283,CBLN4
15284,MC3R
15285,FAM210B
15286,AURKA
15287,CSTF1
15288,CASS4
15289,RTF2
15290,FAM209B
15291,TFAP2C
15292,BMP7
15293,SPO11
15294,RAE1
15295,RBM38
15296,CTCFL
15297,PCK1
15298,ZBP1
15299,PMEPA1
15300,RAB22A
15301,VAPB
15302,APCDD1L
15303,STX16
15304,NPEPL1
15305,NELFCD
15306,CTSZ
15307,TUBB1
15308,ATP5F1E
15309,PRELID3B
15310,ZNF831
15311,EDN3
15312,SYCP2
15313,FAM217B
15314,PPP1R3D
15315,CDH26
15316,CDH4
15317,TAF4
15318,LSM14B
15319,PSMA7
15320,SS18L1
15321,MTG2
15322,OSBPL2
15323,ADRM1
15324,LAMA5
15325,CABLES2
15326,RBBP8NL
15327,SLCO4A1
15328,NTSR1
15329,MRGBP
15330,OGFR
15331,COL9A3
15332,TCFL5
15333,DIDO1
15334,GID8
15335,SLC17A9
15336,YTHDF1
15337,BIRC7
15338,NKAIN4
15339,ARFGAP1
15340,COL20A1
15341,EEF1A2
15342,PPDPF
15343,PTK6
15344,SRMS
15345,FNDC11
15346,HELZ2
15347,GMEB2
15348,STMN3
15349,RTEL1
15350,TNFRSF6B
15351,ARFRP1
15352,ZGPAT
15353,LIME1
15354,SLC2A4RG
15355,ZBTB46
15356,TPD52L2
15357,DNAJC5
15358,UCKL1
15359,ZNF512B
15360,SAMD10
15361,PRPF6
15362,C20orf204
15363,SOX18
15364,TCEA2
15365,RGS19
15366,OPRL1
15367,MYT1
15368,NPBWR2
15369,PCMTD2
15370,TPTE
15371,LIPI
15372,RBM11
15373,HSPA13
15374,SAMSN1
15375,NRIP1
15376,USP25
15377,CXADR
15378,BTG3
15379,C21orf91
15380,CHODL
15381,TMPRSS15
15382,NCAM2
15383,JAM2
15384,ATP5PF
15385,GABPA
15386,APP
15387,CYYR1
15388,ADAMTS1
15389,ADAMTS5
15390,N6AMT1
15391,LTN1
15392,RWDD2B
15393,USP16
15394,CCT8
15395,MAP3K7CL
15396,BACH1
15397,KRTAP24-1
15398,KRTAP13-2
15399,KRTAP13-3
15400,KRTAP13-4
15401,KRTAP15-1
15402,KRTAP19-5
15403,KRTAP22-2
15404,KRTAP6-3
15405,KRTAP6-2
15406,TIAM1
15407,SOD1
15408,SCAF4
15409,MIS18A
15410,MRAP
15411,URB1
15412,EVA1C
15413,TCP10L
15414,CFAP298
15415,SYNJ1
15416,PAXBP1
15417,IFNAR2
15418,IL10RB
15419,IFNAR1
15420,IFNGR2
15421,TMEM50B
15422,DNAJC28
15423,GART
15424,SON
15425,DONSON
15426,CRYZL1
15427,ITSN1
15428,SLC5A3
15429,KCNE2
15430,RCAN1
15431,CLIC6
15432,RUNX1
15433,SETD4
15434,CBR1
15435,CBR3
15436,DOP1B
15437,MORC3
15438,CHAF1B
15439,CLDN14
15440,SIM2
15441,HLCS
15442,RIPPLY3
15443,PIGP
15444,TTC3
15445,VPS26C
15446,DYRK1A
15447,KCNJ6
15448,KCNJ15
15449,ERG
15450,ETS2
15451,PSMG1
15452,BRWD1
15453,HMGN1
15454,GET1
15455,LCA5L
15456,SH3BGR
15457,B3GALT5
15458,IGSF5
15459,PCP4
15460,BACE2
15461,FAM3B
15462,MX2
15463,MX1
15464,TMPRSS2
15465,RIPK4
15466,PRDM15
15467,C2CD2
15468,ZBTB21
15469,UMODL1
15470,ABCG1
15471,TFF3
15472,TFF2
15473,TFF1
15474,TMPRSS3
15475,UBASH3A
15476,RSPH1
15477,SLC37A1
15478,PDE9A
15479,WDR4
15480,NDUFV3
15481,PKNOX1
15482,HSF2BP
15483,RRP1B
15484,PDXK
15485,CSTB
15486,RRP1
15487,AGPAT3
15488,TRAPPC10
15489,AIRE
15490,CFAP410
15491,TRPM2
15492,LRRC3
15493,TSPEAR
15494,UBE2G2
15495,SUMO3
15496,PTTG1IP
15497,ITGB2
15498,FAM207A
15499,ADARB1
15500,POFUT2
15501,COL18A1
15502,SLC19A1
15503,PCBP3
15504,COL6A1
15505,COL6A2
15506,SPATC1L
15507,LSS
15508,MCM3AP
15509,YBEY
15510,C21orf58
15511,PCNT
15512,DIP2A
15513,S100B
15514,PRMT2
15515,CCT8L2
15516,XKR3
15517,IL17RA
15518,TMEM121B
15519,HDHD5
15520,ADA2
15521,CECR2
15522,ATP6V1E1
15523,BCL2L13
15524,BID
15525,MICAL3
15526,PEX26
15527,USP18
15528,DGCR2
15529,ESS2
15530,TSSK2
15531,SLC25A1
15532,CLTCL1
15533,HIRA
15534,C22orf39
15535,UFD1
15536,CDC45
15537,CLDN5
15538,SEPTIN5
15539,GP1BB
15540,TBX1
15541,GNB1L
15542,RTL10
15543,TXNRD2
15544,COMT
15545,ARVCF
15546,TANGO2
15547,DGCR8
15548,TRMT2A
15549,ZDHHC8
15550,CCDC188
15551,RTN4R
15552,ZNF74
15553,SCARF2
15554,KLHL22
15555,MED15
15556,PI4KA
15557,SERPIND1
15558,SNAP29
15559,CRKL
15560,AIFM3
15561,LZTR1
15562,THAP7
15563,SLC7A4
15564,LRRC74B
15565,HIC2
15566,UBE2L3
15567,YDJC
15568,CCDC116
15569,SDF2L1
15570,PPIL2
15571,YPEL1
15572,MAPK1
15573,PPM1F
15574,TOP3B
15575,ZNF280B
15576,ZNF280A
15577,PRAME
15578,IGLC1
15579,IGLC7
15580,RSPH14
15581,GNAZ
15582,RAB36
15583,BCR
15584,DRICH1
15585,RGL4
15586,ZNF70
15587,VPREB3
15588,C22orf15
15589,CHCHD10
15590,MMP11
15591,SMARCB1
15592,DERL3
15593,SLC2A11
15594,MIF
15595,GSTT2B
15596,DDTL
15597,DDT
15598,GSTT4
15599,CABIN1
15600,SUSD2
15601,GGT5
15602,SPECC1L
15603,ADORA2A
15604,UPB1
15605,GUCD1
15606,SNRPD3
15607,GGT1
15608,LRRC75B
15609,SGSM1
15610,TMEM211
15611,KIAA1671
15612,CRYBB3
15613,LRP5L
15614,GRK3
15615,MYO18B
15616,SEZ6L
15617,ASPHD2
15618,HPS4
15619,SRRD
15620,TFIP11
15621,TPST2
15622,CRYBB1
15623,CRYBA4
15624,MN1
15625,PITPNB
15626,TTC28
15627,CHEK2
15628,HSCB
15629,CCDC117
15630,XBP1
15631,ZNRF3
15632,C22orf31
15633,KREMEN1
15634,EMID1
15635,RHBDD3
15636,EWSR1
15637,GAS2L1
15638,RASL10A
15639,AP1B1
15640,RFPL1
15641,NEFH
15642,THOC5
15643,NIPSNAP1
15644,NF2
15645,ZMAT5
15646,UQCR10
15647,ASCC2
15648,MTMR3
15649,HORMAD2
15650,LIF
15651,OSM
15652,CASTOR1
15653,TBC1D10A
15654,SF3A1
15655,CCDC157
15656,RNF215
15657,SEC14L2
15658,MTFP1
15659,SEC14L4
15660,SEC14L6
15661,GAL3ST1
15662,PES1
15663,TCN2
15664,SLC35E4
15665,DUSP18
15666,OSBP2
15667,MORC2
15668,SMTN
15669,SELENOM
15670,INPP5J
15671,RNF185
15672,LIMK2
15673,PIK3IP1
15674,PATZ1
15675,EIF4ENIF1
15676,SFI1
15677,PISD
15678,PRR14L
15679,DEPDC5
15680,YWHAH
15681,SLC5A1
15682,C22orf42
15683,SLC5A4
15684,RFPL3
15685,RTCB
15686,BPIFC
15687,FBXO7
15688,SYN3
15689,TIMP3
15690,LARGE1
15691,ISX
15692,HMGXB4
15693,TOM1
15694,HMOX1
15695,MCM5
15696,RASD2
15697,MB
15698,APOL6
15699,APOL5
15700,RBFOX2
